,Unnamed: 0,Track Name,Artist,Track ID,Popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
956,956,Havana,Camila Cabello,1rfofaqEpACxVEHIZBJe6W,80.0,0.184,0.765,217307.0,0.523,3.56e-05,2.0,0.132,-4.333,1.0,0.03,104.988,4.0,0.394
957,957,Havana - Remix,Camila Cabello,3whrwq4DtvucphBPUogRuJ,61.0,0.398,0.751,199095.0,0.579,2.28e-05,2.0,0.133,-4.036,1.0,0.0321,105.031,4.0,0.349
958,958,Havana (feat. Young Thug),Camila Cabello,1rfofaqEpACxVEHIZBJe6W,80.0,0.184,0.765,217307.0,0.523,3.56e-05,2.0,0.132,-4.333,1.0,0.03,104.988,4.0,0.394
959,959,I Have Questions,Camila Cabello,3NgCzSW98SsqBdpYcnm4kv,57.0,0.405,0.393,221881.0,0.555,0.0,10.0,0.105,-6.096,0.0,0.276,167.999,4.0,0.22
960,960,In the Dark,Camila Cabello,1GO9vCm5Cra5uWGSWQ5mGK,50.0,0.21,0.425,219827.0,0.548,0.0,7.0,0.115,-6.762,1.0,0.114,175.756,4.0,0.282
961,961,Inside Out,Camila Cabello,5xi2SXmF3A5AIsuGXiUIZu,47.0,0.43,0.737,182560.0,0.697,0.000382,8.0,0.0821,-5.31,1.0,0.0895,94.101,4.0,0.655
962,962,Into It,Camila Cabello,2gxqozTaq2NYylvS8jd57G,49.0,0.451,0.569,175653.0,0.649,0.0,11.0,0.128,-8.175,1.0,0.482,108.77,4.0,0.441
963,963,Liar,Camila Cabello,073ILU1C3APNRGF66VhtyA,64.0,0.0169,0.74,207039.0,0.498,0.00282,11.0,0.319,-6.684,0.0,0.0456,98.016,4.0,0.652
964,964,Living Proof,Camila Cabello,4jFD7byoPdGkEdjHLMduR9,52.0,0.109,0.735,194440.0,0.514,0.0,7.0,0.359,-5.464,1.0,0.082,77.566,4.0,0.517
965,965,My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,75.0,0.018,0.724,170746.0,0.491,1.29e-05,8.0,0.0887,-6.024,1.0,0.0296,105.046,4.0,0.383
966,966,Never Be the Same,Camila Cabello,4eWQlBRaTjPPUlzacqEeoQ,73.0,0.181,0.637,226973.0,0.713,0.000637,0.0,0.137,-4.333,1.0,0.0747,129.923,4.0,0.243
967,967,Never Be the Same - Radio Edit,Camila Cabello,0sVgOxAOOAj0K8PdFEGhrR,45.0,0.158,0.627,227240.0,0.693,0.000102,0.0,0.115,-4.382,1.0,0.0856,129.801,4.0,0.245
968,968,OMG (feat. Quavo),Camila Cabello,4xBjsLUSjcx2h7PcRikpQp,59.0,0.0295,0.655,228893.0,0.576,0.115,5.0,0.132,-6.735,0.0,0.0536,139.953,4.0,0.167
969,969,Real Friends,Camila Cabello,5vnpANH92iEajvGwE2oQ6r,52.0,0.235,0.701,223583.0,0.512,5.07e-06,0.0,0.135,-6.869,0.0,0.0969,91.947,4.0,0.663
970,970,Shameless,Camila Cabello,2ogKhhoMClkFXek7ZgxAhN,84.0,0.0197,0.377,219742.0,0.651,5.31e-05,4.0,0.174,-5.437,0.0,0.0589,129.607,4.0,0.0851
971,971,She Loves Control,Camila Cabello,5HwnezK198pJCEj1l2Adjy,58.0,0.166,0.65,177160.0,0.758,0.0,2.0,0.0889,-4.02,1.0,0.116,94.9,4.0,0.663
972,972,Something's Gotta Give,Camila Cabello,7IL3UOlcJ6nmcCMwpnlfcA,58.0,0.367,0.545,236360.0,0.458,0.0,5.0,0.118,-4.6,0.0,0.0279,79.943,4.0,0.164
973,973,BEBÉ,Camilo,3Zf4GutWZ7Hv3wsVQsSQPs,70.0,0.476,0.862,197284.0,0.72,0.0,4.0,0.0543,-4.155,1.0,0.0361,129.993,4.0,0.967
974,974,El Mismo Aire - con Pablo Alborán,Camilo,5EbtodsuLbxrFDH6j5avVS,73.0,0.603,0.483,188213.0,0.492,0.0,0.0,0.323,-6.591,0.0,0.295,144.511,4.0,0.66
975,975,Favorito,Camilo,0jT8Nl0shPS8115is0wD2Q,65.0,0.237,0.606,209766.0,0.853,0.0,9.0,0.251,-2.975,1.0,0.0545,178.043,4.0,0.822
976,976,KESI - Remix,Camilo,0IqCoZ168iRc9LqfrYgpZy,68.0,0.127,0.871,176575.0,0.815,6.18e-06,4.0,0.094,-4.439,1.0,0.0477,122.959,4.0,0.823
977,977,Machu Picchu,Camilo,6RV9pRLIQiXm3qTGeyQluf,63.0,0.397,0.788,179005.0,0.789,0.0,0.0,0.226,-2.39,1.0,0.124,167.897,4.0,0.867
978,978,Por Primera Vez,Camilo,0pgj4EzB1XRqgZemoMNG5D,68.0,0.143,0.72,182709.0,0.606,0.0,1.0,0.0824,-3.54,1.0,0.116,165.882,4.0,0.805
979,979,Ropa Cara,Camilo,7BIy3EGQhg98CsRdKYHnJC,58.0,0.105,0.813,163320.0,0.526,0.000661,4.0,0.11,-4.787,0.0,0.125,170.002,4.0,0.608
980,980,Tutu,Camilo,1Ol5LmdNDNpFu1oNwfgkux,67.0,0.297,0.727,179339.0,0.838,0.0,9.0,0.0603,-2.435,1.0,0.0472,145.995,4.0,0.933
981,981,Vida de Rico,Camilo,4nTduFjaTmGysc9WKNuCcs,71.0,0.18,0.808,184722.0,0.497,0.0,6.0,0.0642,-4.008,1.0,0.0453,87.987,4.0,0.962
982,982,110,Capital Bra,67ojvEGRPAUCOohuMPqoRC,60.0,0.533,0.48,194534.0,0.749,0.0,1.0,0.0997,-5.057,0.0,0.432,179.056,4.0,0.419
983,983,100k Cash,Capital Bra,033if6Adj8fwBYsQzHOfQ8,42.0,0.289,0.701,173353.0,0.714,0.0,10.0,0.0883,-5.906,1.0,0.524,86.91,4.0,0.604
984,984,Allein,Capital Bra,4gjNaLNDi9QBGbdNKGyKqH,56.0,0.75,0.799,222900.0,0.583,5.93e-06,7.0,0.136,-7.199,0.0,0.115,119.93,4.0,0.322
985,985,Andere Welt,Capital Bra,5FNhlq7JSnm1kisNKeuVAP,48.0,0.603,0.608,189707.0,0.759,0.0,5.0,0.103,-5.272,0.0,0.169,83.887,4.0,0.55
986,986,Aventador,Capital Bra,5T7pVU8KMd7hpyqfWt0nhy,42.0,0.698,0.597,196518.0,0.632,0.00191,1.0,0.129,-5.792,1.0,0.054,84.915,4.0,0.42
987,987,Benzema,Capital Bra,0gyO8zq1Hw5GTQ33EXcc40,54.0,0.543,0.785,159152.0,0.699,0.0,10.0,0.12,-6.691,0.0,0.359,100.908,4.0,0.286
988,988,Berlin lebt,Capital Bra,5FGtzUgxycYideaPBFdkaV,56.0,0.139,0.651,183829.0,0.655,1.45e-06,2.0,0.104,-6.652,1.0,0.373,78.665,4.0,0.393
989,989,Berlin lebt wie nie zuvor,Capital Bra,2pfio0uHpT4USTPBNeTIWo,48.0,0.198,0.654,151295.0,0.782,0.0,1.0,0.347,-2.88,1.0,0.244,179.701,4.0,0.635
990,990,Bye Bye,Capital Bra,60yqRJXgkrPEvP977ZIOWb,44.0,0.374,0.92,176823.0,0.76,0.0,0.0,0.101,-6.154,1.0,0.193,93.968,4.0,0.723
991,991,Capital Bra je m'appelle,Capital Bra,5bAZzGAgjY3SZHmciyh8h7,43.0,0.16,0.621,187000.0,0.772,0.000207,10.0,0.0846,-4.653,0.0,0.161,80.05,4.0,0.771
992,992,Cherry Lady,Capital Bra,4j5WelE5mkf9A2jmts729h,55.0,0.877,0.838,135597.0,0.549,0.000964,9.0,0.115,-7.145,0.0,0.0755,114.445,4.0,0.654
993,993,Der Bratan bleibt der gleiche,Capital Bra,2M39v73rNJmAXUXIW0oagP,46.0,0.126,0.612,192147.0,0.704,0.0,0.0,0.569,-4.147,0.0,0.372,96.015,4.0,0.672
994,994,Einsam an der Spitze,Capital Bra,1JPd9BSiiN7xrKE64Qo30m,47.0,0.262,0.738,171147.0,0.706,0.0,4.0,0.161,-4.839,0.0,0.298,80.092,4.0,0.541
995,995,Fightclub (feat. Samra & AK Ausserkontrolle),Capital Bra,6Kk1uv7JXbVOkqxrYi0Mzd,50.0,0.0261,0.749,122294.0,0.754,0.00063,8.0,0.345,-6.937,1.0,0.175,170.014,4.0,0.7
996,996,Frühstück in Paris,Capital Bra,1ddbNJwDjjmCYz1GFGYnsw,45.0,0.229,0.744,151360.0,0.644,0.0,8.0,0.204,-5.562,0.0,0.0641,96.852,4.0,0.577
997,997,Ich liebe es (feat. XATAR & SAMY),Capital Bra,0JhvIOAY11lNPFLAU800Ew,50.0,0.325,0.549,167506.0,0.735,0.0,6.0,0.263,-5.226,0.0,0.299,97.538,4.0,0.495
998,998,Ich weiß nicht mal wie sie heißt,Capital Bra,4KfL3Ne8bc9bC2PUB8QGwA,45.0,0.525,0.498,168750.0,0.836,0.0,10.0,0.0994,-3.905,0.0,0.184,199.846,4.0,0.609
999,999,Kennzeichen B-TK,Capital Bra,3fJGfuKbciqlXa6eXpdTH3,52.0,0.0482,0.686,160400.0,0.618,0.0,10.0,0.123,-5.236,0.0,0.22,95.873,4.0,0.284
1000,1000,Komm Komm,Capital Bra,2QmP9Bx2oZEUQkAOnN8ay6,38.0,0.251,0.696,160693.0,0.792,0.0,11.0,0.143,-3.847,1.0,0.355,89.9,4.0,0.399
1001,1001,Melodien (feat. Juju),Capital Bra,3HKjsfDbwnGwMRN8pqPO2b,55.0,0.0796,0.774,159518.0,0.514,0.0,9.0,0.0832,-7.83,1.0,0.15,100.079,4.0,0.325
1002,1002,Neymar,Capital Bra,50mQStZYV5QFgyGK9GOVZg,66.0,0.56,0.75,263647.0,0.662,0.0,7.0,0.133,-6.142,1.0,0.239,123.949,4.0,0.533
1003,1003,Nicht verdient,Capital Bra,7v8OynJxOxHoeS5C2UA9Y7,48.0,0.381,0.719,176953.0,0.65,0.0,11.0,0.167,-7.274,0.0,0.232,77.981,4.0,0.488
1004,1004,Nummer 1,Capital Bra,3ME2RHvx9JyVQjFFMbLIvt,43.0,0.542,0.833,155000.0,0.585,7.01e-06,6.0,0.0632,-6.252,0.0,0.223,96.016,4.0,0.663
1005,1005,One Night Stand,Capital Bra,4i2DmyVwf29lEdmLGNTyGM,55.0,0.397,0.645,162335.0,0.636,1.49e-06,5.0,0.0818,-6.128,0.0,0.437,101.933,4.0,0.897
1006,1006,Prinzessa,Capital Bra,0Tq0EhQpVeQJwV3E3P5Jti,51.0,0.513,0.736,178000.0,0.585,2.02e-05,7.0,0.108,-6.769,1.0,0.12,100.609,4.0,0.28
1007,1007,Rolex,Capital Bra,38lQ7lYhN3eSWepnZHaiBF,50.0,0.346,0.813,235955.0,0.59,0.0,4.0,0.0335,-6.542,0.0,0.345,91.985,4.0,0.716
1008,1008,Roli Glitzer Glitzer (feat. Luciano & Eno),Capital Bra,4wIJg9Y35vW1j94aIuCIqS,47.0,0.0151,0.843,251432.0,0.731,0.0,1.0,0.372,-4.931,1.0,0.276,154.969,4.0,0.541
1009,1009,Tilidin,Capital Bra,0Dlcu2fgHklOnajVu2dUNU,59.0,0.407,0.631,172036.0,0.673,0.0,6.0,0.154,-4.892,0.0,0.384,83.504,4.0,0.721
1010,1010,UNTER VERDACHT,Capital Bra,54AnAMobwJ5ElDCTcPFJk5,41.0,0.238,0.675,161389.0,0.789,0.0,9.0,0.113,-4.851,1.0,0.602,127.805,5.0,0.555
1011,1011,Wir ticken,Capital Bra,1ag6DENIjtcmRFCx5JjUng,50.0,0.275,0.633,203067.0,0.691,0.0,7.0,0.17,-4.952,0.0,0.419,180.051,4.0,0.823
1012,1012,Allenamento #4,Capo Plaza,3TzSpxjKOnmVrtNOhtK8mx,54.0,0.0949,0.76,170079.0,0.701,0.0,1.0,0.0957,-5.177,1.0,0.0508,126.975,4.0,0.281
1013,1013,Demonio (feat. Sfera Ebbasta),Capo Plaza,6jawrhd9Ad5td8mIvEZkjm,56.0,0.102,0.727,190667.0,0.661,0.0,1.0,0.0631,-5.925,0.0,0.299,98.361,4.0,0.319
1014,1014,Tesla (feat. Sfera Ebbasta & DrefGold),Capo Plaza,093RgZ7RXHZwIrxZhZYX4Q,64.0,0.316,0.854,185147.0,0.626,0.0,11.0,0.0961,-5.14,1.0,0.0618,140.05,4.0,0.377
1015,1015,Bartier Cardi (feat. 21 Savage),Cardi B,0dIoGTQXDh1wVnhIiSyYEa,63.0,0.00111,0.908,224285.0,0.524,0.000678,1.0,0.383,-7.955,1.0,0.181,138.015,4.0,0.109
1016,1016,Be Careful,Cardi B,2Yl4OmDby9iitgNWZPwxkd,70.0,0.0256,0.82,210787.0,0.568,0.0,6.0,0.0952,-8.23,0.0,0.411,152.279,4.0,0.535
1017,1017,Best Life (feat. Chance The Rapper),Cardi B,00B7TZ0Xawar6NZ00JFomN,53.0,0.287,0.62,284856.0,0.625,0.0,9.0,0.314,-7.438,1.0,0.553,167.911,4.0,0.665
1018,1018,Bickenhead,Cardi B,17Yq72h0p15OhCbZ5lJ5gd,53.0,0.154,0.884,181624.0,0.814,1.67e-06,7.0,0.158,-5.333,1.0,0.303,155.938,4.0,0.907
1019,1019,Bodak Yellow,Cardi B,6KBYefIoo7KydImq1uUQlL,72.0,0.0659,0.926,223713.0,0.703,0.0,11.0,0.231,-6.337,0.0,0.103,125.022,4.0,0.485
1020,1020,Drip (feat. Migos),Cardi B,2qcG0nZ6S3zZV0UrkY5nFo,58.0,0.0511,0.968,262308.0,0.589,0.0,11.0,0.0731,-7.808,1.0,0.255,129.993,4.0,0.268
1021,1021,Get Up 10,Cardi B,7p2ewixAShLpjDZrnzZK7c,57.0,0.0977,0.806,231453.0,0.57,0.0,1.0,0.105,-6.927,1.0,0.246,93.015,4.0,0.454
1022,1022,I Do (feat. SZA),Cardi B,1f5PNhkNgUpvDEeZfcIlO1,65.0,0.27,0.886,200205.0,0.473,2.58e-05,7.0,0.0864,-7.338,0.0,0.255,135.065,4.0,0.438
1023,1023,I Like It,Cardi B,58q2HKrzhC3ozto2nDdN4z,78.0,0.099,0.816,253390.0,0.726,0.0,5.0,0.372,-3.998,0.0,0.129,136.048,4.0,0.65
1024,1024,Money,Cardi B,2GGMabyHXnJmjY6CXhhB2e,71.0,0.00534,0.95,183527.0,0.59,0.0,8.0,0.11,-6.508,0.0,0.29,130.003,4.0,0.219
1025,1025,Money Bag,Cardi B,1vBeIXlzbAieGoDqInav5j,54.0,0.107,0.947,229005.0,0.788,0.000691,10.0,0.108,-6.138,0.0,0.124,129.977,4.0,0.454
1026,1026,Please Me,Cardi B,0PG9fbaaHFHfre2gUVo7AN,77.0,0.0642,0.747,200890.0,0.57,0.0,1.0,0.0832,-6.711,1.0,0.081,133.992,4.0,0.65
1027,1027,Press,Cardi B,6dPyzkyZwoj9LqjQXOFdVv,63.0,0.029,0.888,143792.0,0.525,5.68e-06,1.0,0.137,-5.665,1.0,0.305,133.983,4.0,0.243
1028,1028,Ring (feat. Kehlani),Cardi B,5DfWF0jqMgZDCiu9zJENTA,67.0,0.049,0.767,177140.0,0.543,0.0,1.0,0.115,-7.881,0.0,0.103,106.029,4.0,0.485
1029,1029,She Bad,Cardi B,0CfmNX2TXk7yoJqHJiixnp,56.0,0.0183,0.791,230953.0,0.504,0.0,10.0,0.0963,-7.864,1.0,0.266,159.949,4.0,0.355
1030,1030,Thru Your Phone,Cardi B,74cVJfmK18rhWnscIpGXjt,71.0,0.17,0.837,188524.0,0.549,0.0,0.0,0.057,-5.722,1.0,0.167,121.954,4.0,0.209
1031,1031,Up,Cardi B,1M4OcYkxAtu3ErzSgDEfoi,70.0,0.0012,0.868,156945.0,0.795,0.0193,11.0,0.0461,-6.044,1.0,0.269,166.0,4.0,0.819
1032,1032,WAP (feat. Megan Thee Stallion),Cardi B,4Oun2ylbjFKMPTiaSbbCih,78.0,0.0194,0.935,187541.0,0.454,0.0,1.0,0.0824,-7.509,1.0,0.375,133.073,4.0,0.357
1033,1033,La Bicicleta,Carlos Vives,0Gx4VrHzS7pZOEAGrmXXBH,75.0,0.21,0.745,229510.0,0.944,1.45e-06,0.0,0.333,-3.959,1.0,0.134,179.991,4.0,0.951
1034,1034,Robarte un Beso,Carlos Vives,0JcNysfWVWaMS7R6vzGB2k,76.0,0.0824,0.742,194742.0,0.859,0.0,10.0,0.359,-4.942,1.0,0.0482,95.046,4.0,0.652
1035,1035,Party For One,Carly Rae Jepsen,7KW3XQV5Or5CF57MYVj5h4,46.0,0.0453,0.699,184533.0,0.633,0.0,6.0,0.101,-6.547,1.0,0.0362,123.449,4.0,0.458
1036,1036,i Shyne,Carnage,0AcHbiMs86CCgprvc7E1gs,33.0,0.175,0.776,153351.0,0.732,0.0,8.0,0.364,-3.719,1.0,0.081,144.076,4.0,0.383
1037,1037,Violent,carolesdaughter,7CFfqRW50ffULvBv7lfIIg,69.0,0.331,0.797,135878.0,0.755,2.26e-06,2.0,0.124,-5.393,1.0,0.0293,129.955,4.0,0.411
1038,1038,Merry Christmas Darling - Album Version/Remix,Carpenters,0z5HSQGWgnjdNvwbOmhB2w,80.0,0.842,0.339,186973.0,0.205,0.0,7.0,0.101,-15.315,1.0,0.0303,81.586,4.0,0.166
1039,1039,Merry Christmas Darling - Remix,Carpenters,0z5HSQGWgnjdNvwbOmhB2w,80.0,0.842,0.339,186973.0,0.205,0.0,7.0,0.101,-15.315,1.0,0.0303,81.586,4.0,0.166
1040,1040,Silent Night,Carpenters,07QfuFPazJYuzRtcWW0U2y,75.0,0.947,0.17,201040.0,0.158,0.00106,4.0,0.0844,-17.011,1.0,0.0353,85.174,3.0,0.134
1041,1041,Sleigh Ride,Carpenters,07RmHXaYqBdUyfAESPZkRO,78.0,0.871,0.47,159440.0,0.232,0.0,11.0,0.104,-15.662,1.0,0.192,201.258,4.0,0.552
1042,1042,All My Love (feat. Conor Maynard),Cash Cash,1839RWzPRZCVgvamu4sHSN,49.0,0.148,0.59,191331.0,0.871,0.0,11.0,0.0739,-3.353,0.0,0.0891,134.956,4.0,0.304
1043,1043,Love Incredible (feat. Camila Cabello),Cashmere Cat,6tLJ4T7PJPekOrQuSWuL0L,45.0,0.0574,0.366,179609.0,0.5,0.0,10.0,0.2,-8.818,0.0,0.119,166.834,4.0,0.205
1044,1044,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,7HdZY9UJTylIiNcSDFyUDc,55.0,0.25,0.747,186231.0,0.641,0.00107,1.0,0.106,-4.502,1.0,0.0925,100.028,4.0,0.453
1045,1045,Quit (feat. Ariana Grande),Cashmere Cat,4rwqrKdwlFWJ6LvPYaOtgn,64.0,0.105,0.44,258188.0,0.413,3.4e-05,0.0,0.0997,-7.365,0.0,0.0407,86.911,3.0,0.141
1046,1046,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,5qYp1Wf3gh0lGWdIS5lIrX,55.0,0.497,0.49,215670.0,0.625,0.0,10.0,0.118,-7.248,1.0,0.185,78.762,5.0,0.748
1047,1047,Ta To Gucci (Remix),Cauty,7kuRvjpeUcn6qNV9IBXC2C,60.0,0.383,0.73,304859.0,0.648,0.000112,1.0,0.103,-6.405,0.0,0.378,187.991,4.0,0.675
1048,1048,65th & Ingleside,Chance the Rapper,5H0NU2sHWUnWCcZyYlX46X,44.0,0.0394,0.792,273600.0,0.555,6.39e-06,0.0,0.107,-7.038,1.0,0.34,99.954,4.0,0.084
1049,1049,All Day Long,Chance the Rapper,1g3ErLqysBJ5EIGdYYMWFZ,45.0,0.028,0.767,208238.0,0.884,0.0,2.0,0.103,-3.674,1.0,0.161,123.01,4.0,0.717
1050,1050,All Night (feat. Knox Fortune),Chance the Rapper,60xaS8mYBKUW4VQQ666N0T,66.0,0.0358,0.704,141542.0,0.777,0.0,2.0,0.151,-5.729,1.0,0.195,111.921,4.0,0.392
1051,1051,All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper,3ZLyt2ndLFBh148XRYjYYZ,59.0,0.308,0.531,203794.0,0.544,1.89e-06,0.0,0.0835,-8.615,0.0,0.462,131.921,4.0,0.398
1052,1052,Ballin Flossin,Chance the Rapper,4pnIUqhf1AQMFrJPd4BbrT,45.0,0.0259,0.926,169549.0,0.498,2.92e-06,11.0,0.492,-7.931,0.0,0.0899,125.008,4.0,0.766
1053,1053,Do You Remember,Chance the Rapper,67xBtV07CC73eFw7z5oCvU,47.0,0.139,0.606,236686.0,0.655,0.0,6.0,0.103,-6.328,1.0,0.402,159.824,4.0,0.696
1054,1054,Eternal,Chance the Rapper,5LeStoyvjAHpM52IYogOq0,44.0,0.0622,0.793,243915.0,0.524,0.0,5.0,0.0803,-6.229,0.0,0.148,95.044,4.0,0.631
1055,1055,GRoCERIES,Chance the Rapper,0yFvWTLs3iIwDbc91noXGT,49.0,0.0578,0.906,226846.0,0.596,0.0,0.0,0.109,-5.88,0.0,0.243,144.038,4.0,0.701
1056,1056,Handsome,Chance the Rapper,1xsP6AITcWNigBYBYVnVZw,48.0,0.025,0.869,173489.0,0.607,0.0,6.0,0.0906,-6.192,0.0,0.333,160.011,4.0,0.531
1057,1057,Hot Shower,Chance the Rapper,00ko9WaS4jOX1kEk3gvHjf,58.0,0.00157,0.899,225924.0,0.509,0.0,9.0,0.0573,-8.04,1.0,0.387,150.001,4.0,0.599
1058,1058,I Got You (Always and Forever),Chance the Rapper,333OkWOgbV6C8I5wRLfuSx,37.0,0.137,0.751,281182.0,0.856,0.0,7.0,0.12,-3.29,1.0,0.267,101.932,4.0,0.574
1059,1059,I Might Need Security,Chance the Rapper,3EApebexZ7YqDIqw2EMTDh,50.0,0.177,0.514,240640.0,0.693,0.0,9.0,0.351,-5.868,1.0,0.408,110.568,3.0,0.287
1060,1060,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,3eze1OsZ1rqeXkKStNfTmi,61.0,0.716,0.505,219683.0,0.397,0.0,5.0,0.0853,-9.349,1.0,0.324,95.063,1.0,0.558
1061,1061,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,0v9Wz8o0BT8DU38R4ddjeH,66.0,0.156,0.652,304607.0,0.795,0.0,11.0,0.123,-5.192,0.0,0.174,135.018,4.0,0.788
1062,1062,Roo,Chance the Rapper,5LWprrbySabBAMm0aE447a,36.0,0.227,0.543,171944.0,0.753,0.0,1.0,0.106,-7.395,1.0,0.287,90.535,4.0,0.183
1063,1063,Same Drugs,Chance the Rapper,6m9qPYXmhge2QhBLfFKnVF,59.0,0.947,0.461,257775.0,0.293,9.95e-06,6.0,0.0936,-9.52,1.0,0.0555,180.297,4.0,0.531
1064,1064,Slide Around,Chance the Rapper,0QBRshHeQLEThdj2TqxM9n,45.0,0.0912,0.869,270992.0,0.67,0.0,11.0,0.0955,-5.505,0.0,0.215,162.999,4.0,0.49
1065,1065,Wala Cam,Chance the Rapper,2cEnYJKLSZPH7MFSk6C05c,37.0,0.034,0.846,216277.0,0.809,0.0,2.0,0.151,-3.619,1.0,0.287,85.011,4.0,0.267
1066,1066,We Go High,Chance the Rapper,01GmGxOPy22EdAZGC0X6q1,41.0,0.802,0.657,299168.0,0.644,0.0,5.0,0.101,-5.698,0.0,0.363,85.283,4.0,0.567
1067,1067,Work Out,Chance the Rapper,3PdgIdRXJjgxfOr7slldel,43.0,0.492,0.678,243180.0,0.659,0.0,1.0,0.106,-4.694,1.0,0.312,173.988,4.0,0.675
1068,1068,1999,Charli XCX,3WGJSY8JaGliVIJyMig5aS,57.0,0.0183,0.745,189200.0,0.728,1.5e-06,7.0,0.14,-4.686,1.0,0.034,124.016,4.0,0.625
1069,1069,5 in the Morning,Charli XCX,62VpKdGyA7OIyUCj3a3LPU,44.0,0.038,0.632,169597.0,0.743,0.0,1.0,0.115,-6.761,1.0,0.0464,108.077,4.0,0.357
1070,1070,Blame It on Your Love (feat. Lizzo),Charli XCX,1MfuskV4ODUp14C2dnyPgW,49.0,0.0249,0.716,191114.0,0.757,0.0,5.0,0.286,-2.666,1.0,0.0487,100.007,4.0,0.558
1071,1071,Boys,Charli XCX,5o4yGlG0PfeVUa6ClIyOxq,58.0,0.0646,0.867,162586.0,0.545,0.000289,2.0,0.0505,-5.192,1.0,0.0625,139.943,4.0,0.525
1072,1072,Gone,Charli XCX,1yUJK3qxPiFiPeAG2gLfuW,50.0,0.0414,0.91,246480.0,0.441,8.8e-06,6.0,0.0745,-7.575,1.0,0.0693,114.002,4.0,0.66
1073,1073,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,2khkbmL11VFqKGMrcGIJB3,45.0,0.0736,0.851,235737.0,0.709,0.00137,1.0,0.12,-5.157,0.0,0.0694,116.467,4.0,0.42
1074,1074,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,45zJRuzK9e6AO527NOW7Fy,57.0,0.0261,0.775,190700.0,0.661,2.09e-05,6.0,0.112,-6.178,0.0,0.183,112.029,4.0,0.467
1075,1075,Peace & Love,Charlie Charles,4BGmYEDOK1swwoxTtfmVZD,59.0,0.14,0.68,182745.0,0.785,0.0,8.0,0.309,-5.313,1.0,0.0615,152.962,4.0,0.319
1076,1076,Attention,Charlie Puth,5cF0dROlMOK5uNZtivgu50,85.0,0.109,0.775,208787.0,0.613,2.33e-05,3.0,0.134,-4.586,0.0,0.0542,100.066,4.0,0.797
1077,1077,Done For Me (feat. Kehlani),Charlie Puth,1lsBTdE6MGsKeZCD6llNu7,69.0,0.193,0.856,180493.0,0.632,0.0,6.0,0.0688,-3.692,0.0,0.074,112.009,4.0,0.697
1078,1078,Girlfriend,Charlie Puth,1UNs8AlFM8c0uAkSyjIW3P,56.0,0.18,0.758,177438.0,0.583,5.12e-05,1.0,0.107,-6.361,1.0,0.0421,97.537,4.0,0.797
1079,1079,Hard On Yourself,Charlie Puth,6o4LOloYJc8yu0CdvOvifU,59.0,0.22,0.824,160825.0,0.783,0.0,1.0,0.234,-4.53,0.0,0.0507,114.028,4.0,0.788
1080,1080,How Long,Charlie Puth,6wmAHw1szh5RCKSRjiXhPe,75.0,0.211,0.845,200853.0,0.561,3.49e-06,1.0,0.0383,-5.253,0.0,0.0778,109.974,4.0,0.811
1081,1081,How Long - Remix,Charlie Puth,2cmWjJEB9PydEc1eIHbOHX,45.0,0.156,0.786,192787.0,0.775,0.000103,1.0,0.0962,-5.316,0.0,0.0711,122.002,4.0,0.659
1082,1082,I Warned Myself,Charlie Puth,3707IBa4HnS3zDDoWfeUBl,55.0,0.562,0.488,159783.0,0.311,0.000548,10.0,0.161,-11.467,0.0,0.297,184.112,4.0,0.579
1083,1083,If You Leave Me Now (feat. Boyz II Men),Charlie Puth,5QLAHKawoQwVRNf1waaVW7,52.0,0.909,0.362,243160.0,0.268,0.0,6.0,0.15,-7.757,0.0,0.0399,81.912,4.0,0.394
1084,1084,Mother,Charlie Puth,6rVNnvyNeibts1uOqdSNIw,52.0,0.375,0.407,162864.0,0.697,5.07e-06,11.0,0.125,-5.612,1.0,0.342,179.681,3.0,0.632
1085,1085,Patient,Charlie Puth,2ZrHbO88rM6Ijeg0aJmSzl,57.0,0.752,0.675,190533.0,0.604,0.0,1.0,0.111,-6.266,1.0,0.193,168.034,4.0,0.456
1086,1086,The Way I Am,Charlie Puth,6qNALlmZa1ESnCxJmXE1K9,63.0,0.314,0.755,186080.0,0.769,2.38e-06,10.0,0.0628,-5.658,0.0,0.186,114.966,4.0,0.642
1087,1087,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,37FXw5QGFN7uwwsLy8uAc0,69.0,0.621,0.728,217707.0,0.563,0.0,1.0,0.179,-8.053,0.0,0.134,100.017,4.0,0.352
1088,1088,Gyal You A Party Animal - Remix,Charly Black,3rK30dzS17JWgft6PIvEjt,64.0,0.0617,0.732,223366.0,0.898,0.0,0.0,0.363,-4.054,1.0,0.0757,100.958,4.0,0.757
