,,Track Name,Artist,Track ID,Popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
136,3569,Bipolar,Mc Davi,0qxLQ6opocOGyFnlXqJ53x,60,0.586,0.601,276480,0.36,0,9,0.0882,-7.791,0,0.0877,124.993,4,0.335
137,3570,Gaiola É o Troco,MC Du Black,3Uq45ipGutypFPmETfaoaH,64,0.42,0.722,187246,0.84,0,10,0.112,-3.24,0,0.0785,150.108,4,0.851
138,3571,Bum Bum Tam Tam,MC Fioti,6k2900NjJeVqZM55G3Danu,68,0.346,0.896,213989,0.675,8.11E-06,1,0.262,-3.908,1,0.124,131.999,4,0.659
139,3572,Deu Onda,MC G15,0HiOQzcBkMLj2t5m3ghcbm,62,0.511,0.938,143800,0.62,0,8,0.0466,-1.885,1,0.0606,129.984,4,0.845
140,3573,Vem Me Satisfazer,MC Ingryd,63SHcJzckFykS8faA5zojY,59,0.596,0.862,188388,0.561,0,8,0.108,-5.703,1,0.335,99.864,3,0.541
141,3574,Comprei um Lança,Mc Jacaré,12v6LfkX9YIR3uLefIAAYZ,62,0.238,0.652,112346,0.723,0.000349,7,0.0719,-7.576,1,0.112,130.759,3,0.53
142,3575,Chamo Teu Vulgo Malvadão,mc jhenny,4mdlehe2znCTAzlFhrOa09,57,0.171,0.949,118308,0.62,4.74E-05,4,0.11,-2.891,1,0.331,129.869,4,0.76
143,3576,Sentou e Gostou,MC JottaPê,6AQHdnPnoNoSpCJIO23KsX,58,0.289,0.665,163200,0.68,0.0016,7,0.0932,-3.202,1,0.392,149.384,4,0.676
144,3577,Amor de Verdade,MC Kekel,0nl6IxtXJ5IXHx6VorcEUs,61,0.138,0.638,197333,0.724,0,7,0.112,-7.966,1,0.0851,120.235,5,0.461
145,3578,Ela É do Tipo,MC Kevin o Chris,5Wcvle7c2jTMh5FFimP6Dw,50,0.89,0.576,212433,0.524,0,6,0.108,-5.428,1,0.24,99.384,3,0.716
146,3579,Evoluiu,MC Kevin o Chris,0WhDotK0QXigmsrlw0DxKK,63,0.466,0.776,179644,0.465,0,7,0.363,-6.368,0,0.434,149.829,4,0.694
147,3580,Medley da Gaiola - DENNIS Remix,MC Kevin o Chris,7rLegaz7zKB6EtDNzcslKE,60,0.711,0.896,240000,0.756,0,4,0.0779,-5.56,0,0.228,140.073,4,0.686
148,3581,Tipo Gin - Ao Vivo,MC Kevin o Chris,4llr8mcoauwrHBtjGb7F9S,58,0.78,0.75,159147,0.668,3.13E-06,0,0.338,-4.49,0,0.061,94.998,4,0.786
149,3582,Vamos pra Gaiola,MC Kevin o Chris,7FiIQXpIeLo3ITfGGpb8PB,62,0.917,0.872,161600,0.971,0.00143,6,0.121,-5.576,1,0.281,149.987,4,0.521
150,3583,O Bebê,MC Kevinho,15YEYgT0kDso9gwOcJFAmV,54,0.237,0.81,178119,0.746,0,6,0.262,-3.789,0,0.146,165.032,4,0.794
151,3584,Olha a Explosão,MC Kevinho,6Q4foUefrAyCt8VxJFML56,73,0.107,0.778,162053,0.635,0,6,0.0608,-2.892,1,0.112,90.008,4,0.379
152,3585,Ta Tum Tum,MC Kevinho,6etab3UBCo5GOTMZqUvRka,56,0.26,0.746,164157,0.683,2.85E-06,1,0.0931,-7.094,1,0.136,174.152,4,0.748
153,3586,Parado no Bailão,MC L da Vinte,3Hb9kUdm4yf839Fle4RIdT,76,0.381,0.828,171692,0.599,0,11,0.0775,-1.624,1,0.149,86.533,5,0.478
154,3587,Fazer Falta,Mc Livinho,6vZbWgHWITDgEe6a2aOUqY,66,0.0132,0.548,210960,0.467,3.06E-06,4,0.226,-6.5,1,0.0967,84.812,3,0.267
155,3588,Hoje Eu Vou Parar Na Gaiola,Mc Livinho,2u2T2sB5Geli45Wh7r4lhr,65,0.0327,0.65,177094,0.361,0,2,0.0978,-7.153,1,0.404,89.809,4,0.844
156,3589,Envolvimento,MC Loma e As Gêmeas Lacração,3xhgrkZuPHxJBHwyBl5sOs,52,0.542,0.85,146602,0.881,0,10,0.0341,-4.931,0,0.161,164.982,4,0.964
157,3590,Só Quer Vrau,MC MM,0DbNuTBlJ5ixoDdHZ523DT,55,0.111,0.673,160667,0.76,0.00169,2,0.15,-6.847,1,0.186,150.225,4,0.934
158,3591,Vida Louca,Mc Poze do Rodo,7IG7laqVpcvIIULrwWP5SA,65,0.359,0.852,155676,0.62,0,6,0.101,-5.79,0,0.227,92.464,4,0.744
159,3592,Só Você,MC Rogerinho,0Xav1EeY00uSr2nDVp4jGA,63,0.023,0.834,187141,0.522,0,0,0.663,-4.433,1,0.0478,129.96,4,0.892
160,3593,Fuleragem,MC WM,6tuzPD1zPPvwMbGiD0TBay,62,0.00857,0.808,141474,0.836,0.00016,8,0.113,-2.3,1,0.0506,94.979,4,0.755
161,3594,Desce Pro Play (PA PA PA),Mc Zaac,4zGtfOglDBfVUypabBwIjQ,61,0.0769,0.935,168507,0.71,1.92E-06,11,0.173,-5.085,0,0.158,100.009,4,0.635
162,3595,Não Nasceu pra Namorar,MC Zaquin,6pQKUKBpwr6GhfhcFFFozo,63,0.14,0.525,140308,0.448,0,1,0.0922,-4.075,0,0.0443,83.406,4,0.527
163,3596,Agora Vai Sentar,MC's Jhowzinho & Kadinho,0MWKXvUVtvOKamfqRpnAdp,58,0.217,0.826,226038,0.618,1.85E-06,3,0.0951,-0.856,0,0.0362,130.068,4,0.735
164,3597,Lose Control,MEDUZA,7CHi4DtfK4heMlQaudCuHK,73,0.129,0.598,168387,0.526,0,10,0.14,-8.659,0,0.0415,123.935,4,0.529
165,3598,Paradise (feat. Dermot Kennedy),MEDUZA,6ft4hAq6yde8jPZY2i5zLr,72,0.0689,0.632,167903,0.595,0,8,0.209,-7.644,0,0.0401,124.114,4,0.435
166,3599,Piece Of Your Heart,MEDUZA,5RDUCbvwPZdmjFbhZ5EY4N,71,0.0428,0.69,152913,0.724,9.19E-05,10,0.0768,-6.809,0,0.0308,124.102,4,0.665
167,3600,Going Bad (feat. Drake),Meek Mill,2IRZnDFmlqMuOrYOLnZZyc,79,0.259,0.889,180522,0.496,0,4,0.252,-6.365,0,0.0905,86.003,4,0.544
168,3601,Intro,Meek Mill,3EQ9QP2E7wjYQba8OSPBst,54,0.0557,0.678,213402,0.76,0,1,0.359,-5.546,1,0.221,96.044,4,0.24
169,3602,Millidelphia (feat. Swizz Beatz),Meek Mill,1dQ84P0W0lOckT02lPEhhP,54,0.0854,0.851,215839,0.702,0,1,0.374,-4.172,1,0.268,126.94,4,0.179
170,3603,On Me (feat. Cardi B),Meek Mill,3DnZfpfe8wLeJgzc00gKeW,48,0.0482,0.864,225008,0.666,0,1,0.134,-5.525,1,0.234,132.12,4,0.538
171,3604,Respect the Game,Meek Mill,6pUBrvKfJL4qmn95mxU7rC,59,0.0871,0.603,192099,0.67,0,2,0.326,-4.809,1,0.25,89.842,4,0.159
172,3605,"Splash Warning (feat. Future, Roddy Ricch and Young Thug)",Meek Mill,6cPnE82DKBLd7sg02ZNg8K,47,0.00807,0.766,168495,0.703,0,10,0.0618,-5.877,0,0.163,163.06,4,0.331
173,3606,Tic Tac Toe (feat. Kodak Black),Meek Mill,35J4wXQeRuHNOEArMy6FOe,49,0.00902,0.821,185261,0.72,7.07E-06,10,0.158,-4.606,0,0.222,150.039,4,0.285
174,3607,Trauma,Meek Mill,45CCe4gu08OYG1I4MH8TU6,47,0.0284,0.682,238203,0.639,0,8,0.197,-4.406,1,0.292,89.09,4,0.183
175,3608,Uptown Vibes (feat. Fabolous & Anuel AA),Meek Mill,2tnlNVAhuQGgoFJxALVeXx,56,0.0459,0.655,190412,0.835,0,1,0.409,-3.451,1,0.059,91.035,4,0.165
176,3609,What's Free (feat. Rick Ross & Jay Z),Meek Mill,4iQ5gmTAzWfK8JyFC2LBox,51,0.000322,0.511,362839,0.718,0,11,0.111,-6.293,0,0.404,166.42,4,0.267
177,3610,B.I.T.C.H.,Megan Thee Stallion,06scTb0zbkxYNgpAB3J9fN,55,0.0851,0.742,183143,0.731,0,11,0.131,-4.362,0,0.306,174.019,4,0.547
178,3611,Body,Megan Thee Stallion,0A1hoCfMLkiAgvhWkkucJa,70,0.0166,0.914,171067,0.732,0,8,0.107,-6.1,0,0.241,94.066,4,0.469
179,3612,Circles,Megan Thee Stallion,08TILUAN56HJoS1d9mNRty,53,0.0265,0.842,170641,0.789,0,6,0.355,-8.733,0,0.178,111.113,4,0.795
180,3613,Cry Baby (feat. DaBaby),Megan Thee Stallion,4aarlAfLKVCTxUDNgbwhjH,66,0.00402,0.957,137984,0.437,0,11,0.219,-7.882,1,0.359,130.058,4,0.616
181,3614,Diamonds (with Normani),Megan Thee Stallion,0PQsrLxPbOBBwwmXCnGvcF,48,0.188,0.785,199301,0.753,1.01E-06,1,0.265,-3.841,1,0.0873,94.012,4,0.488
182,3615,Don’t Stop (feat. Young Thug),Megan Thee Stallion,3yv7994DWTEk3ihwy75YBQ,57,0.00184,0.933,187941,0.757,0,2,0.135,-3.212,1,0.117,137.993,4,0.544
183,3616,Girls in the Hood,Megan Thee Stallion,7yiSvALPjMrBLDDrbcDRNy,65,0.00711,0.821,154389,0.816,0,6,0.0645,-3.835,1,0.352,179.974,4,0.797
184,3617,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,5N1o6d8zGcSZSeMFkOUQOk,64,0.00485,0.872,199427,0.814,1.96E-06,0,0.214,-4.568,1,0.155,98.985,4,0.57
185,3618,Savage,Megan Thee Stallion,55CHeLEfn5iJ0IIkgaa4si,68,0.0252,0.843,155497,0.741,0,11,0.096,-5.609,1,0.334,168.983,4,0.68
186,3619,Shots Fired,Megan Thee Stallion,3yhhv0VCmKkAWD9ysDLpTE,46,0.000761,0.826,170871,0.655,0,2,0.0841,-4.775,1,0.3,184.057,4,0.45
187,3620,Thot Shit,Megan Thee Stallion,5zNW5ARjYhJQJz1AChP33n,67,0.0133,0.95,184635,0.693,0,9,0.173,-3.424,1,0.0898,130.02,4,0.891
188,3621,I'll Be Home,Meghan Trainor,0YupMLYOYz6lZDbN3kRt7A,78,0.271,0.557,219720,0.366,9.16E-06,2,0.104,-7.744,1,0.0255,84.829,4,0.304
189,3622,My Kind Of Present,Meghan Trainor,3LOfU1kaplBBNd2jeiGa0N,68,0.373,0.485,161013,0.444,2.50E-06,1,0.0969,-6.232,1,0.195,179.967,3,0.777
190,3623,Nice to Meet Ya (feat. Nicki Minaj),Meghan Trainor,5HqRQwSAPAgJBQ3bhtpUTg,52,0.0111,0.754,197004,0.561,0.0267,10,0.126,-6.279,0,0.333,192.034,4,0.539
191,3624,No Excuses,Meghan Trainor,13KCcVDJM9rrQlPgGtepK8,55,0.0226,0.826,152862,0.658,0,6,0.0417,-3.846,1,0.0517,115.022,4,0.523
192,3625,Rockin' Around The Christmas Tree,Mel & Kim,5gpImN0eqlucE3a3r121SF,65,0.65,0.578,223951,0.589,0,10,0.209,-10.795,1,0.108,144.148,4,0.657
193,3626,Play Date,Melanie Martinez,4DpNNXFMMxQEKl7r0ykkWA,77,0.612,0.68,179867,0.729,0,5,0.224,-5.077,1,0.0475,123.97,4,0.446
194,3627,Show & Tell,Melanie Martinez,7po7c8LzxTZ0ybU41qT5gD,70,0.304,0.535,215973,0.746,0,4,0.359,-5.644,0,0.275,109.994,4,0.648
195,3628,Wheels on the Bus,Melanie Martinez,2plUcsOZm6pi1kFUncqLni,64,0.592,0.708,220897,0.618,2.21E-06,7,0.399,-6.315,1,0.039,95.947,4,0.563
196,3629,Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,3Yww1k7Up2ja2ytfmXjJp8,64,0.135,0.576,230733,0.681,0,8,0.211,-5.391,1,0.0318,149.937,4,0.539
197,3630,Baller los,MERO,3zx60vlUCgxx1MDNHuifUc,61,0.481,0.645,160613,0.593,0,10,0.114,-8.798,0,0.306,170.229,4,0.53
198,3631,Bogota,MERO,6eLV807VBpJGDjQEQnmhPW,49,0.208,0.866,164960,0.7,7.88E-06,8,0.0575,-5.523,0,0.274,94.004,4,0.707
199,3632,Désolé,MERO,59oWfn33izZh6jJAALY2PG,47,0.262,0.763,197173,0.625,0,2,0.163,-6.748,0,0.229,90.017,4,0.584
200,3633,Hobby Hobby,MERO,1Mp78QzFO1GrE5h1HvM0Rp,56,0.399,0.743,153560,0.741,0,5,0.136,-6.457,0,0.183,163.982,4,0.851
201,3634,Hops,MERO,6x0uACJk7sE0phl6FsPmg6,46,0.177,0.854,154427,0.623,0,11,0.114,-8.854,0,0.0745,129.991,4,0.468
202,3635,Jay Jay,MERO,6IyzjffrKrehgqGbuUuLJt,54,0.589,0.712,137587,0.618,0,10,0.12,-8.289,0,0.271,82.101,4,0.56
203,3636,Malediven,MERO,1ADD9LXHwmBIZYyWJgn7lc,42,0.321,0.774,171307,0.829,0,10,0.206,-6.424,0,0.162,159.883,4,0.858
204,3637,Mein Kopf,MERO,6NJh2UnUtEUq6VLXpellRX,39,0.164,0.603,188093,0.732,2.93E-06,6,0.0962,-6.103,0,0.179,75.75,4,0.933
205,3638,Olabilir,MERO,1iTTAETYLFm8gqUlkqoaeR,56,0.304,0.745,210107,0.779,1.25E-06,6,0.104,-6.663,1,0.0348,139.925,4,0.778
206,3639,Träume werden wahr,MERO,57mEP0R2zOLCbNSCWjhHHk,50,0.337,0.84,165640,0.764,7.35E-06,8,0.118,-6.345,1,0.191,130.113,4,0.485
207,3640,Wie Buffon,MERO,4cKjjC5gl3TfNqArCq7rCq,44,0.154,0.758,157440,0.707,0,1,0.103,-9.751,0,0.193,171.865,1,0.78
208,3641,Wolke 10,MERO,4Ry9AxD63dk4f6GT4nvdPT,57,0.0657,0.77,172827,0.797,3.99E-06,10,0.0858,-4.985,0,0.0692,100.004,4,0.393
209,3642,10 Freaky Girls (with 21 Savage),Metro Boomin,0AluA5RNsa4Cx6XRhf2hWZ,79,0.588,0.81,208293,0.353,0,6,0.102,-9.931,0,0.31,88.031,4,0.0727
210,3643,10AM/Save The World (feat. Gucci Mane),Metro Boomin,00KjOnN3U40e3lXFUOue7h,56,0.257,0.719,226320,0.501,0,8,0.189,-8.84,0,0.239,136.025,4,0.419
211,3644,Borrowed Love (feat. Swae Lee & WizKid),Metro Boomin,0NA5xAtDra50d0Lfs2uvoh,65,0.44,0.52,230240,0.594,0,11,0.185,-8.81,0,0.462,129.216,5,0.393
212,3645,Don't Come Out The House (with 21 Savage),Metro Boomin,2Grb4G6t9VIqo6moKUloom,70,0.00661,0.87,168347,0.35,0.000483,1,0.108,-6.082,1,0.277,74.963,4,0.175
213,3646,Dreamcatcher (feat. Swae Lee & Travis Scott),Metro Boomin,22ykS8KWpd2r4zcRZ0XMK5,67,0.191,0.675,211920,0.23,0,1,0.104,-10.363,0,0.204,173.962,4,0.101
214,3647,Lesbian (feat. Gunna & Young Thug),Metro Boomin,6vG3Zv9VEA6YbJPJ6ar5Y7,58,0.636,0.8,206813,0.406,0,6,0.109,-8.892,0,0.268,120.999,4,0.274
215,3648,No Complaints,Metro Boomin,156LzfvMNKuXuiot4uzhGD,68,0.0709,0.914,265480,0.572,0.00237,2,0.0599,-8.82,1,0.166,123.963,4,0.203
216,3649,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin,156LzfvMNKuXuiot4uzhGD,68,0.0709,0.914,265480,0.572,0.00237,2,0.0599,-8.82,1,0.166,123.963,4,0.203
217,3650,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",Metro Boomin,42k9e2hgl98IdgkXLg4pxs,61,0.413,0.636,265120,0.501,0,11,0.339,-7.26,0,0.329,82.309,4,0.196
218,3651,Only 1 (Interlude) (with Travis Scott),Metro Boomin,4cEqoGTqPRZy76Yl3ymj3V,66,0.744,0.317,80467,0.239,0,1,0.169,-12.036,0,0.0331,78.251,3,0.391
219,3652,"Only You (feat. WizKid, Offset & J Balvin)",Metro Boomin,3XFwOQU8wxXWl8Rxj3lrOi,53,0.538,0.732,218627,0.69,9.37E-05,4,0.191,-7.745,0,0.174,117.157,4,0.636
220,3653,Overdue (with Travis Scott),Metro Boomin,6LyAwkJsHlW7RQ8S1cYAtM,81,0.733,0.638,166093,0.4,0.000133,11,0.334,-11.212,0,0.0425,150.133,4,0.495
221,3654,Space Cadet (feat. Gunna),Metro Boomin,1fewSx2d5KIZ04wsooEBOz,83,0.368,0.901,203267,0.464,1.71E-05,5,0.238,-9.789,0,0.0645,109.004,4,0.638
222,3655,Up To Something (feat. Travis Scott & Young Thug),Metro Boomin,4RGacGFT2ztXhGgzeaYzIR,57,0.319,0.799,184360,0.616,0,1,0.134,-8.809,1,0.157,114.014,4,0.667
223,3656,Intro-Résumé,Miami Yacine,7dAW8w3wYlwQWTEKN4JlbK,56,0.784,0.579,150480,0.612,0,0,0.267,-7.956,0,0.449,150.315,4,0.348
224,3657,Oh Lord,MiC LOWRY,1XUiFMK48Yy4fgds8l9aLH,40,0.0194,0.279,214745,0.773,0,7,0.0762,-6.718,0,0.0554,95.971,4,0.354
225,3658,All I Want for Christmas Is You,Michael Bublé,0xPaZrF25ltzvz1a2Pm5DQ,71,0.42,0.503,171827,0.465,0,8,0.101,-8.077,0,0.0274,141.793,4,0.143
226,3659,Christmas (Baby Please Come Home),Michael Bublé,66WPXyhXqMlkM1kZhyEXWK,74,0.000942,0.495,187920,0.793,8.29E-06,6,0.0791,-5.696,1,0.03,125.998,4,0.672
227,3660,Cold December Night,Michael Bublé,4FPrAERfkPKOBKrRoyuxLu,69,0.00722,0.517,198267,0.702,0,3,0.0896,-6.763,1,0.0247,83.873,4,0.414
228,3661,Have Yourself a Merry Little Christmas,Michael Bublé,1DnSNqCQM3LUxqFuXt184Q,71,0.602,0.275,230307,0.276,0.00167,9,0.121,-11.395,1,0.0321,68.764,3,0.195
229,3662,Holly Jolly Christmas,Michael Bublé,6tjituizSxwSmBB5vtgHZE,82,0.865,0.647,119787,0.465,0,7,0.0882,-8.308,1,0.0428,151.251,4,0.699
230,3663,I'll Be Home for Christmas,Michael Bublé,0tXPhc8LvM4dPvoRwI66XQ,67,0.934,0.282,264827,0.101,5.05E-05,7,0.159,-14.657,1,0.0315,83.13,4,0.141
231,3664,It's Beginning to Look a Lot like Christmas,Michael Bublé,5a1iz510sv2W9Dt1MvFd5R,92,0.908,0.339,206640,0.214,7.47E-06,4,0.341,-11.714,1,0.0375,94.775,3,0.363
232,3665,Jingle Bells (feat. The Puppini Sisters),Michael Bublé,4qBejt9FeqLI9blHI1Nq1x,74,0.634,0.702,159973,0.588,0,5,0.198,-5.914,1,0.0563,122.945,3,0.849
233,3666,Mis Deseos / Feliz Navidad (with Thalia),Michael Bublé,5kidjcHqKZzTs6bD2mM7ZY,71,0.71,0.639,264879,0.543,7.87E-06,9,0.271,-7.175,1,0.0397,125.896,4,0.762
234,3667,Santa Baby,Michael Bublé,6DwnAl6l63e83dDgIzY8P4,65,0.835,0.641,231627,0.0964,2.95E-05,9,0.11,-12.995,0,0.0399,76.273,4,0.357
235,3668,Santa Claus Is Coming to Town,Michael Bublé,1RMDXedcRno6rDBCbNHDJf,81,0.785,0.594,171093,0.389,0,10,0.0313,-7.109,1,0.0517,122.331,4,0.396
236,3669,Silent Night,Michael Bublé,6B14wYcEpWhyDvxWRb9Df8,63,0.959,0.24,227520,0.124,0.0237,7,0.103,-14.542,1,0.0308,80.986,3,0.113
237,3670,White Christmas,Michael Bublé,2gbCG4Rt9984UZ7Tc0dIFd,73,0.469,0.628,216627,0.484,1.23E-05,10,0.126,-7.588,1,0.0319,63.476,4,0.642
238,3671,White Christmas (with Shania Twain),Michael Bublé,2gbCG4Rt9984UZ7Tc0dIFd,73,0.469,0.628,216627,0.484,1.23E-05,10,0.126,-7.588,1,0.0319,63.476,4,0.642
239,3672,Beat It,Michael Jackson,1OOtq8tRnDM8kG2gqUPjAj,78,0.0495,0.776,258040,0.867,7.92E-06,3,0.197,-3.704,0,0.0479,138.827,4,0.918
240,3673,Billie Jean,Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,82,0.0236,0.92,293827,0.654,0.0153,11,0.036,-3.051,0,0.0401,117.046,4,0.847
241,3674,Thriller,Michael Jackson,3S2R0EVwBSAVMd5UMgKTL0,72,0.0855,0.773,357267,0.859,0.000187,11,0.914,-4.913,1,0.0747,118.459,4,0.813
242,3675,You Let Me Walk Alone,Michael Schulte,07qlsG6DYRLBbovwca9Vbr,53,0.783,0.451,177886,0.279,0,11,0.103,-9.953,1,0.03,74.786,4,0.424
243,3676,Tightrope,Michelle Williams,0GVuLQtPXFaL18ijEOqoAa,68,0.3,0.351,234360,0.331,9.14E-06,9,0.0919,-10.316,1,0.0382,161.564,3,0.191
244,3677,All Ass,Migos,49DCeLTyDy6MCu2DozcBYK,49,0.00633,0.835,294658,0.758,0,8,0.207,-5.217,1,0.191,140.02,4,0.554
245,3678,Auto Pilot,Migos,4Kw3CztmD15X1QGDnnHmLD,48,0.0714,0.928,287992,0.721,0,11,0.225,-5.774,1,0.15,129.997,4,0.254
246,3679,Bad and Boujee (feat. Lil Uzi Vert),Migos,0M9ydKzuF3oZTfYYPfaGX1,74,0.0611,0.926,343150,0.666,0,11,0.123,-5.314,1,0.244,127.079,4,0.168
247,3680,BBO (Bad Bitches Only),Migos,4BHzHISX21PYwGXiBEUQ70,60,0.0413,0.808,251859,0.771,1.29E-06,4,0.18,-5.719,0,0.0645,161.94,4,0.471
248,3681,Beast,Migos,5kuxtUHQr23zov47Wn35Of,47,0.027,0.89,260224,0.464,0,1,0.149,-7.69,1,0.0923,136.975,4,0.0956
249,3682,Big On Big,Migos,2TESenfLqUMufqoUUW8LtK,48,0.145,0.723,290794,0.768,0,0,0.172,-5.469,0,0.0586,142.022,4,0.526
250,3683,Brown Paper Bag,Migos,1VjaZbooaWkntfBLoH6Tb8,52,0.0477,0.907,211244,0.489,0,8,0.115,-5.79,1,0.158,136.982,4,0.252
251,3684,Call Casting,Migos,4BqE5Rg3r4Rtizvm3IicrN,52,0.0962,0.852,232705,0.727,0,1,0.154,-4.851,1,0.267,130.015,4,0.496
252,3685,CC,Migos,35ffVv9x4mtzBh5rF1K9sP,48,0.231,0.85,259340,0.731,0,9,0.0886,-6.705,0,0.193,134.009,4,0.822
253,3686,Crown the Kings,Migos,2664gDzsUz6oHnSFyfKjcq,46,0.0455,0.874,229904,0.703,0,5,0.166,-6.017,0,0.0685,143.039,4,0.344
254,3687,Culture (feat. DJ Khaled),Migos,3zrks1xFx1ATYzEx5mX3Q8,48,0.0379,0.825,153558,0.7,0,11,0.139,-5.099,0,0.243,132.994,4,0.317
255,3688,Danger (with Migos & Marshmello),Migos,0nhVrTiCGiGRCoZOJiWzm1,60,0.152,0.814,214587,0.743,0,9,0.163,-2.968,1,0.159,107.996,4,0.367
256,3689,Deadz (feat. 2 Chainz),Migos,3sTsxjv7yb0cM3rWvQdVan,57,0.162,0.862,274097,0.785,0,8,0.129,-3.571,1,0.233,123.011,4,0.373
257,3690,Emoji A Chain,Migos,0G9rmRmQDFk9O2tzZLyRkc,49,0.0399,0.894,315185,0.324,0,1,0.126,-8.24,1,0.179,139.972,4,0.407
258,3691,Flooded,Migos,7eTyfz4GA647lpSA3PCRyl,46,0.00742,0.953,270213,0.511,1.73E-06,10,0.118,-6.208,0,0.401,135.067,4,0.33
259,3692,Gang Gang,Migos,6RKkHI2fkmgZq7uQPPav8f,55,0.261,0.731,181319,0.627,0,2,0.112,-9.76,1,0.0754,90.03,4,0.5
260,3693,Get Right Witcha,Migos,2jGEiQ3otr4CPIeBgefjRA,60,0.0646,0.95,257546,0.743,1.11E-05,10,0.103,-5.861,0,0.238,136.983,4,0.619
261,3694,Give No Fxk,Migos,6ZelF5APDN5r6XnFqcnvWR,52,0.0303,0.904,224243,0.627,5.68E-06,1,0.0923,-5.608,1,0.222,145.976,4,0.236
262,3695,Higher We Go - Intro,Migos,43dOwOq0mB4i6j4SpcSkqC,48,0.0936,0.825,255849,0.547,0,8,0.22,-3.938,1,0.0859,152.007,4,0.184
263,3696,Kelly Price (feat. Travis Scott),Migos,5Q6DJEgNTiN9xcOQzKmw9F,62,0.528,0.745,363934,0.686,0,4,0.176,-5.7,0,0.0313,121.978,4,0.437
264,3697,Made Men,Migos,3XAWpSxJMPeIwxXc5g9en1,49,0.348,0.823,288024,0.73,0,5,0.198,-3.292,1,0.0434,154.932,4,0.286
265,3698,MotorSport,Migos,4wFjTWCunQFKtukqrNijEt,70,0.0305,0.904,303077,0.518,0,2,0.325,-5.32,1,0.183,137.996,4,0.188
266,3699,Movin' Too Fast,Migos,5B3I6RdYli0nmeS5IR4CcB,48,0.148,0.873,263983,0.568,0,11,0.0789,-7.264,1,0.198,131.076,4,0.159
267,3700,Narcos,Migos,0wbnC9AUenxp613TYaJsGK,69,0.0142,0.936,255379,0.585,0,0,0.132,-6.914,1,0.125,124.991,4,0.242
268,3701,Need It,Migos,1cMMVJ4FDqhCci9efd1BU6,76,0.0311,0.852,195681,0.747,0,11,0.0789,-3.666,0,0.169,148.005,4,0.898
269,3702,Notice Me,Migos,3OnOomd79OjqSYHchCQ6ht,66,0.112,0.793,233880,0.344,1.68E-06,6,0.15,-9.757,1,0.357,166.105,4,0.45
270,3703,Open It Up,Migos,2LOkdHHNKdEx24cQELBaD8,61,0.276,0.767,245798,0.869,0,10,0.413,-3.87,0,0.0645,125.007,4,0.474
271,3704,Racks 2 Skinny,Migos,568OIKgeHyGRD3uWR44JbO,55,0.00839,0.814,178025,0.584,0,1,0.0646,-5.425,1,0.0819,141.016,4,0.405
272,3705,Slippery (feat. Gucci Mane),Migos,0TBgMKD86t1VP3IzhxCoUl,69,0.307,0.92,304041,0.675,0,1,0.104,-5.661,0,0.263,141.967,4,0.749
273,3706,Stir Fry,Migos,2UVbBKQOdFAekPTRsnkzcf,76,0.00263,0.817,190288,0.816,0,2,0.159,-5.402,1,0.269,181.982,4,0.508
274,3707,Straightenin,Migos,3X2r2CnHOJeV5YekPTgBnK,61,0.0318,0.847,255532,0.629,0,9,0.152,-5.81,1,0.102,135.976,4,0.109
275,3708,Supastars,Migos,7yt6eiZQCkVFEzwGp4Pbor,52,0.253,0.782,293138,0.686,0,1,0.08,-4.383,1,0.0594,75.948,4,0.334
276,3709,Taco Tuesday,Migos,2b1yiFEFZYuvlBnClvNJHP,57,0.000515,0.945,96563,0.65,0,1,0.135,-7.071,1,0.154,129.007,4,0.804
277,3710,Too Much Jewelry,Migos,4loAa1lBkE83qJXU1ddmCV,48,0.214,0.683,245664,0.329,3.74E-06,1,0.127,-9.155,0,0.123,149.957,4,0.229
278,3711,Too Playa,Migos,4TAifFqlNkBvrycHbWV9Ew,49,0.0222,0.75,312741,0.506,0,10,0.0986,-8.215,1,0.0852,137.978,4,0.067
279,3712,Top Down On Da NAWF,Migos,3Jo2cNQKU6Je7LVClYyJH9,48,0.00321,0.813,295487,0.439,0.0101,5,0.106,-7.427,1,0.071,151.017,4,0.165
280,3713,T-Shirt,Migos,1rkfJLgTlB6XYNjgZ0sVaK,68,0.242,0.865,242407,0.687,0,10,0.158,-3.744,0,0.217,139.023,4,0.486
281,3714,Walk It Talk It,Migos,6n4U3TlzUGhdSFbUUhTvLP,76,0.0876,0.907,276147,0.633,2.60E-06,2,0.106,-5.145,1,0.184,145.914,4,0.395
282,3715,What The Price,Migos,74tYjkmVk06hYJzzzskWa0,52,0.293,0.787,248506,0.625,0,3,0.15,-4.194,0,0.0543,123.983,4,0.215
283,3716,White Sand,Migos,2KokOIKdw4zZutDil85Ugh,53,0.0307,0.827,202835,0.591,0,5,0.273,-7.504,0,0.0744,142.113,4,0.402
